,Date,User,Tweet
179,2022-05-13 15:26:05+00:00,CalebHunton,Bru is dressed more rave style than under the sea style 😂😂 #TheCircle
180,2022-05-13 15:25:05+00:00,CalebHunton,This really is an important decision.  #TheCircle
181,2022-05-13 15:24:24+00:00,CalebHunton,Both parties suck  #TheCircle
182,2022-05-13 15:23:43+00:00,CalebHunton,#TheCircle throws really good self parties lol
183,2022-05-13 15:23:08+00:00,CalebHunton,"I hope the  #TheCircle told Emerson to play up being obsessed with tropical stuff, this man is weirdly obsessed"
184,2022-05-13 15:21:07+00:00,CalebHunton,Nathan shoulda tried to make things with Rachel much sooner than he did… I don’t love this from him. #TheCircle
185,2022-05-13 15:19:44+00:00,CalebHunton,Trevor would throw 🔥 parties I bet  #TheCircle
186,2022-05-13 15:19:19+00:00,CalebHunton,I’d party with you Trevor!  #TheCircle
187,2022-05-13 15:18:50+00:00,paulsfifthvote,Only seen a bit of the first episode of #TheCircle so far but apparently my boy John is playing a messy but good game and I love that for him #TeamJohn #TeamCarol
188,2022-05-13 15:18:15+00:00,CalebHunton,They would give Emerson the under the sea option.  #TheCircle
189,2022-05-13 15:17:24+00:00,CalebHunton,The circle had virtual parties before  it was cool. #TheCircle
190,2022-05-13 15:16:58+00:00,CalebHunton,Emerson is gonna be funny to watch 😂😂 #TheCircle
191,2022-05-13 15:16:40+00:00,CalebHunton,"Trevor! Your wife is a queen, don’t you flirt around.  #TheCircle"
192,2022-05-13 15:14:58+00:00,CalebHunton,I want Trevor to win but he’s at a severe disadvantage coming in late to the game. #TheCircle
193,2022-05-13 15:12:02+00:00,kmurtt,The most concerning thing about #TheCircle is that Alyssa has her puzzle peices thrown on the couch
194,2022-05-13 15:11:39+00:00,ScrawnyRhino,Ooooooh! Yu Ling came for Carols throat #thecircle #TheCircleNetflix
195,2022-05-13 15:06:57+00:00,ScrawnyRhino,Omg this question to Frank was just downright rude. His response though was spot on #theCircle #TheCircleNetflix
196,2022-05-13 15:04:30+00:00,ScrawnyRhino,Oh I love anonymous mode! It makes everyone feel safe to get messy #theCircle #TheCircleNetflix
197,2022-05-13 15:03:34+00:00,ScrawnyRhino,Security breach #TheCircleNetflix #TheCircle https://t.co/v49sQLqJuE
198,2022-05-13 14:49:11+00:00,goat_division,"Gosh I can’t stand Parker, don’t think I have ever seen such a dim and bland person on this show 🤦‍♀️ Imagine telling the world how boring you are in the first 30 seconds of introducing yourself lol

#TheCircleNetflix #TheCircle"
199,2022-05-13 14:46:15+00:00,tammy_troche,@jillsteet05 Omg the dramatic ending of episode 8 whose going Carol or Alyssa is crazy!!! I can't wait until the 18th! #TheCircle
200,2022-05-13 14:43:03+00:00,BFBSRadioHQ,"🌍 The Big Show with @BFBSCasey 📻
 
👉 IG LIVE - Update with @NatalyaPlatono who won #TheCircle &amp; currently taking on a challenge for #MentalHealthAwarenessWeek2022 
@CombatStress @Soldierscharity

👉 IG LIVE - @Tickets4Troops Evie Blades brings news of hot events this summer! https://t.co/ccOhPwvYnH"
201,2022-05-13 14:30:38+00:00,yasdontmiss,LMFAOOO Frank and Crissa know what roasts are?????! #TheCircle
202,2022-05-13 14:21:11+00:00,AdoreMy_Essence,Yu Ling opening up to Frank and Crissa made me tear up a little bit. Even though we don’t know exactly what she has gone through in life she seems to be persevering with the best attitude. May GOD bless her. Amen. #TheCircleNetflix #TheCircle
203,2022-05-13 14:13:35+00:00,AdoreMy_Essence,I love that Rachel came into #TheCircle and brought a sense of calmness. She not only invited everyone to the meditation session but she also directed the energy of the day. If anyone woke up feeling grouchy I know they felt better after that breathing session #TheCircleNetflix
204,2022-05-13 14:02:02+00:00,airporttaxizh,"Traffic jams and gridlocked traffic are constant annoyances on our motorways. But 176 kilometres?! Hardly imaginable! 😯

#factfriday #fact #traffic #airporttaxizh #zurichairport #thecircle #zurich https://t.co/P4GYaTMhSS"
205,2022-05-13 14:01:23+00:00,AdoreMy_Essence,"Right Bru! There’s suspicion that Carol is a catfish but “As long as I am number #1 to her, and she’s #1 to me, it doesn’t matter if she’s a trout, a bass, or a catfish.” FINALLY someone who gets it! #TheCircle #TheCircleNetflix"
206,2022-05-13 13:46:59+00:00,taynement,All these stupid changes on #thecircle. Why bring actual celebs and steal time from peoe who actually need the money. Ugh.
207,2022-05-13 13:40:48+00:00,FailedHousewife,Does anyone else feel like they are in a #circlechat while doing voice to text messages. #TheCircle
208,2022-05-13 13:40:01+00:00,_Oh_Bee,"Girl, this season of #TheCircle is a trip!"
209,2022-05-13 13:37:44+00:00,clamydomona,"After 5 eps I'm not sure I enjoy the new season much. The people all seem kinda forgettable, not much fun catfish tension, no genuine relationships. Maybe the Spice Girls sucked up too much attention. 🤷‍♀️ Also very few blockings so far. #TheCircle #TheCircleNetflix"
210,2022-05-13 13:37:34+00:00,CicKiz07,Ugh I'm over #TheCircle. I was soooo bored last season and now that Mel B is gone I'm over this season. She is so funny!
211,2022-05-13 13:13:58+00:00,Donna_L_Scott,"#TheCircle I was loving the circle chat between Frank, Crissa and Yi-Ling! 🥰"
212,2022-05-13 13:08:48+00:00,Anzlicksurkitty,Dang my boss has to leave for the day &amp; I have nothing to watch on Netflix. Shouldn't of stayed up late to finish #TheCircle lol
213,2022-05-13 13:06:55+00:00,gh1tv,TREVOR AHH LETS GOOO #TheCircle
214,2022-05-13 13:05:23+00:00,BlackLotuss_,"No matter how many seasons there are of the circle, I'mma always root for everybody Black! 
#TheCircle https://t.co/M0JHNQL5bU"
215,2022-05-13 13:03:37+00:00,BlackLotuss_,"Wait all the girls saying Alyssa is weird and fake. I haven't really paid attention to her so what's tea??? 
#TheCircle https://t.co/cxaIac87kO"
216,2022-05-13 13:02:42+00:00,clamydomona,Why are these people shocked that there are more catfish in #TheCircle? They just suspected everyone. Also still confused why they put so much stock in who is visited. Every video message has the same undertone of 'be careful who you trust'. 🙄 #TheCircleNetflix
217,2022-05-13 12:48:44+00:00,thisissaave,I’m genuinely so happy for @OfficialMelB! She along with her daughter are doing the damn thing in 2022! Girl power! ✌🏼 #TheCircleNetflix #TheCircle #SpiceGirls https://t.co/sIH7q6oayi
218,2022-05-13 12:30:00+00:00,tvukzone,"The shows featuring on this week's episode of #Gogglebox revealed - including #Heartstopper and #TheCircle. Full list:

https://t.co/PO7yLvJsNX"
219,2022-05-13 12:26:13+00:00,Spalding_35,"Yu Ling &amp; Alyssa? fake!! #TheCircle
#TheCircleNetflix"
220,2022-05-13 12:23:03+00:00,dystopianhoe,Oh fuckkk Alyssa’s gonna get blocked. There’s no way Bru isn’t choosing Carol.  #TheCircle
221,2022-05-13 12:03:17+00:00,macbby90210,"SO HAPPY ABOUT TREVOR BEING IN #TheCircleNetflix #TheCircle my fav, so sad he couldn’t come in sooner"
222,2022-05-13 11:37:26+00:00,CalebHunton,As long as their loyal idc who’s on the other side of the screen…. Alyssa has a good attitude toward the catfish in the game.  #TheCircle
223,2022-05-13 11:37:20+00:00,clamydomona,Alyssa will never finish that puzzle by dumping half of the pieces on the sofa. #TheCircle #TheCircleNetflix
224,2022-05-13 11:36:58+00:00,CalebHunton,The casting has been so good this season!  #TheCircle
225,2022-05-13 11:36:54+00:00,CalebHunton,The cruise director dude would so be first out for being so annoying if the game was face to face.  #TheCircle
226,2022-05-13 11:36:50+00:00,CalebHunton,Trevor made a good choice of who to catfish as. #TheCircle
227,2022-05-13 11:36:47+00:00,CalebHunton,#TheCircle does a good job of making it seem like it’s not shot in the UK lol
228,2022-05-13 11:36:43+00:00,CalebHunton,Trevor has a lot to live up too!  Hope he can do it. #TheCircle
229,2022-05-13 11:36:39+00:00,CalebHunton,Crissa had such a sad reaction to being blocked.  #TheCircle
230,2022-05-13 11:36:36+00:00,CalebHunton,"Carol is getting too cute, she shouldn’t be trying to do as much… just be the cute old lady.  #TheCircle"
231,2022-05-13 11:36:32+00:00,CalebHunton,"The sex talk I feel like was a smart move for Carol, really making people think she’s real by doing that.  #TheCircle"
232,2022-05-13 11:36:28+00:00,CalebHunton,"#TheCircle should do more face to face blockings… they’re missing a lot of drama by not doing that,"
233,2022-05-13 11:36:24+00:00,CalebHunton,Bru did his roast a little to well I feel like!  #TheCircle
234,2022-05-13 11:36:19+00:00,CalebHunton,The roast game is always so much fun😂😂 #TheCircle
235,2022-05-13 11:36:14+00:00,CalebHunton,I love that they got the real Trevor to play! #TheCircle
236,2022-05-13 11:34:34+00:00,clamydomona,"They could have let the Spice Girls visit everyone, that would have been fun. #TheCircle #TheCircleNetflix"
237,2022-05-13 11:18:17+00:00,clamydomona,"While the Spice Girls being in #TheCircle was fun, a whole episode of everyone just talking in circles 'who do you think it is' got on my nerves real fast. Just do a fucking celebrity special then, that was fun in the UK. #TheCircleNetflix"
238,2022-05-13 11:10:24+00:00,ps_xvxo,Kai deserves to win this #TheCircle
239,2022-05-13 11:05:01+00:00,clamydomona,I was a huge fan of stuff ten years ago and don't remember specifics anymore and they really wanted to know specifics in the Spice Girls quiz 🙄. They are really keeping up the paranoia this season and weakening any possible alliances. #TheCircle #TheCircleNetflix
240,2022-05-13 10:58:24+00:00,clamydomona,Those are really very specific questions about the Spice Girls. Who knows that stuff? Most realistic would be Nathan's answer because they literally played that song so he'd at least know that's one of theirs and was on his mind. #TheCircle
241,2022-05-13 10:23:44+00:00,soualindsay,I LOOOOVED THAT THE REAL KEVIN IS ON THE SHOW YAAAAAY #TheCircle #TheCircleNetflix
242,2022-05-13 10:20:36+00:00,_Nelleaux,"Frank’s in 1st place! 😭 Thank you, Jesus. I’ve been rooting for him from the jump, he’s such good vibes. 🙏🏽 As for Mel B and Emma joining #TheCircle… 11-year-old me is screaming. 😫 https://t.co/hHvueMQFxA"
243,2022-05-13 10:20:33+00:00,_Nelleaux,"This yoni chat among the girls is exposing “Momma Carol” a little. 😂 Jesus… I have never seen a man so uncomfortable saying the word “vagina”, too. 

#TheCircle"
244,2022-05-13 10:20:32+00:00,_Nelleaux,"Crissa might not be buying into “Momma Carol’s” story, and that’s good because that shows she’s intuitive. That would help her get ahead in the game if she’s got a great personality to match. As for “Paul” only setting up a chat with the boys AFTER the ratings… 😑

#TheCircle"
245,2022-05-13 10:20:31+00:00,_Nelleaux,"The ratings always have me anxious 😬 I can’t have Frank or Crissa going home, chile… I will chew bricks. 💔 I’m okay with Parker going first, not Frank or Crissa. 

#TheCircle"
246,2022-05-13 10:14:05+00:00,gardieon,i just want carol GONEEE or nathan #TheCircle
247,2022-05-13 10:11:51+00:00,Chan25888314,Ok does anyone else get emotional watching #TheCircleNetflix ? Like I literally always cry lmaoooo #thecircle
248,2022-05-13 09:57:17+00:00,_Nelleaux,"Yeah, I have a feeling that Parker will be the first one blocked from the circle because although she’s playing as her father her responses to #TheCircle Chat and the “Been there, Done that” game don’t correlate with who “Paul” seems to be. https://t.co/TG7rawegTP"
249,2022-05-13 09:57:14+00:00,_Nelleaux,"So far, John has the best strategy from surface-value although I worry that should a time arise for girl time and sage advice is required, he might be exposed. I like Parker’s strategy too, though I’m not a fan of her first impression. Let’s see how it works out. 💪🏽😤

#TheCircle"
250,2022-05-13 09:57:14+00:00,_Nelleaux,"So far my faves are:

Frank
Crissa
Alyssa (with reservations)

#TheCircle"
251,2022-05-13 09:57:12+00:00,_Nelleaux,Today’s a good day to watch #TheCircle S4 with @NetflixSA. Let’s go… https://t.co/4JooQiquJ2
252,2022-05-13 09:50:03+00:00,julievo107,I finished watching season 1 of #TheCircle. It was like a 🎢 ride for me. Had a blast! I was on 📌📌 &amp; 🪡🪡. I was truly invested into particular players. I just want to keep all of season 1 cast members in my ❤. So I don't want to watch other seasons. #VirtualHugs #Netflix
253,2022-05-13 09:46:31+00:00,KarMahor1,"#TheCircle has unlocked my 90s brain with Scary and Baby spice.

But who was the best of the #SpiceGirls 'Alpha Spice' if you will https://t.co/iEIY01TNtd"
254,2022-05-13 09:45:41+00:00,missrunyowa,Alyssa needs to leave #TheCircle 🙄
255,2022-05-13 09:39:56+00:00,soualindsay,I am watching #TheCircle just looking forward to see Mama Carol being blocked 🙏🏻🙏🏻 #TheCircleNetflix
256,2022-05-13 09:37:25+00:00,julievo107,"Imagine if #TheCircle had a final ""Alert"" &amp; it said ""all finalist are winners. You all get $100k"". I would have been in happy 😢. #Shubham #Chris #Sammie #Joey #SeaburnRebecca #Netflix #Season1"
257,2022-05-13 09:15:10+00:00,youngdaawg,"Alyssa doesn't touch base with anyone, doesnt have a genuine connection with people and somehow expected safety to land on her lap. #TheCircle #EntitledMuch"
258,2022-05-13 09:14:09+00:00,IsItUpOrDown,There's zero valid reasons for #TheCircle to use cliffhangers for a week away. None. https://t.co/gVmRLUm17H
259,2022-05-13 08:49:08+00:00,Tweeting2Much,I love that John thinks he's playing his catfish game well when everyone knows he's a catfish but are only keeping him because he is good for their game lol #TheCircle #CircleNetflix
260,2022-05-13 08:43:05+00:00,7llm_2010,#thecircle i think I'm the only one hates Alyssa🤢💔
261,2022-05-13 08:23:35+00:00,julievo107,"When the players get a video message from their loved ones, I'm always over here 😭. #TheCircle #Netflix #Season1"
262,2022-05-13 08:05:24+00:00,TheWriteKC,Yu Ling's eyeshadow game is 🔥🔥🔥 #TheCircle
263,2022-05-13 07:49:29+00:00,rean729,NOT MY JAW DROPPING AT SEEING TREVOR #thecircle
264,2022-05-13 07:41:29+00:00,julievo107,"At first I didn't like Joey bc I thought he was the annoying guy who was going to flirt with all of the girls. You know, be that player? I was wrong. As time went on he became super sweet &amp; honest. #TheCircle #Season1 #Netflix"
265,2022-05-13 07:40:07+00:00,stan_mccutcheon,“Nathan” every time he adds a new piece of string to his wall #TheCircleNetflix #TheCircle https://t.co/oMZcnaaGpA
266,2022-05-13 07:36:10+00:00,space_dipped,Rooting for Mama Carol to stay cause that's some damn good dedication to character #vulvahug #TheCircle
267,2022-05-13 07:30:00+00:00,tvukzone,"The shows featuring on tonight's episode of #Gogglebox revealed - including #Heartstopper and #TheCircle. Full list:

https://t.co/PO7yLvrRpn"
268,2022-05-13 07:15:57+00:00,rsimxne,Im literally loving this antivirus blocking so far #thecircle
269,2022-05-13 07:07:16+00:00,thatstheguy7,"Y'all casting her for S5/S6?
#TheCircleNetflix #TheCircle https://t.co/8L6QjNCvyw https://t.co/abIXYAJjX5"
270,2022-05-13 07:05:03+00:00,Medusausi,Why is everyone texting novellas? #TheCircle #thecircleseason4
271,2022-05-13 07:00:05+00:00,I_am_AVi_Ma,"After starting to watching this new season of #TheCircleNetflix (only 2 eps in lol), I’m starting to wonder if I’m too old for this show 😂😂😂 How old are YOU watching #THECIRCLE?? ❤️"
272,2022-05-13 06:57:14+00:00,guarafunny,Eu to amando tanto as Spice Girls no #TheCircle
273,2022-05-13 06:54:04+00:00,singerlaurencia,Frank I know you NOT cutting up on Netflix like this!!!! Not hitting us with the Saucy Santana quotes 😂😂😂😂😂 @franknthecity #TheCircle . Frank definitely givessss me life ! https://t.co/AivgkUYYxr
274,2022-05-13 06:43:56+00:00,paulsmindpalace,"https://t.co/zu0hhneKpc

Where to find this sweatshirt @AWildBriz ?
#TheCircle #TheCircleNetflix"
275,2022-05-13 06:38:18+00:00,TheWriteKC,"Omg I just noticed Yu Ling used the magnetic letters to spell ""hoekage""! I love her!!! #TheCircle"
